codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,6.0,6.0,6.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,6.0,6.0,6.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,7.0,7.0,7.0,1.0,Zea mays,1010402,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,2.0,2.0,6.0,3.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,1.0,1.0,3.0,3.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,2.0,2.0,2.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,3.0,3.0,3.0,1.0,Zea mays,1010404,Grano seco
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,40.0,40.0,80.0,2.0,Zea mays,1010497,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,40.0,40.0,80.0,2.0,Zea mays,1010497,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,3.6,3.6,14.4,4.0,Zea mays,1010497,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,3.0,3.0,12.0,4.0,Zea mays,1010497,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2021,2021,6.38,6.38,57.44,9.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2022,2022,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2023,2023,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2024,2024,6.38,6.38,57.42,9.0,Citrus reticulata,2044101,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales,2019,2019,5.0,0.0,0.0,0.0,Mangifera indica,2044299,En fresco
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2020,2020,5.0,0.0,0.0,0.0,Mangifera indica,2044201,En fresco
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2021,2021,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2022,2022,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2023,2023,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco
76,Valle del Cauca,76001,Santiago de Cali,"Mango Kent, Keitt, Hilacha o Nam Doc",Mango,Permanente,Frutales,Demás frutales,2024,2024,5.0,5.0,30.0,6.0,Mangifera indica,2044201,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2019,2019,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2020,2020,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2021,2021,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2022,2022,10.0,10.0,80.0,8.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2023,2023,5.0,5.0,35.0,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Mora,Mora,Permanente,Frutales,Demás frutales,2024,2024,7.0,5.0,35.0,7.0,Rubus glaucus Benth.,2044700,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,33.0,33.0,461.97,14.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2022,2022,33.0,33.0,462.0,14.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2023,2023,33.0,33.0,330.0,10.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2024,2024,33.0,33.0,330.0,10.0,Citrus x aurantium,2044903,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2019,2019,49.0,28.0,420.0,15.0,No aplica,2049800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2020,2020,49.0,49.0,735.0,15.0,No aplica,2049800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2019,2019A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2019,2019B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2020,2020A,5.0,5.0,17.5,3.5,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2020,2020B,4.5,4.5,15.75,3.5,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2021,2021A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2021,2021B,4.0,4.0,16.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2022,2022A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2022,2022B,3.0,3.0,12.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2023,2023A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2023,2023B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2024,2024A,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Perejil,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas",Condimentos,2024,2024B,5.0,5.0,20.0,4.0,Petroselinum crispum,1022100,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,1.0,1.0,11.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,1.0,1.0,11.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,1.8,1.8,19.8,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,2.0,2.0,22.0,11.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,1.0,1.0,10.0,10.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,2.0,2.0,20.0,10.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,2.0,2.0,20.0,10.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,2.0,2.0,20.0,10.0,Capsicum annuum,1052500,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2019,2019A,25.0,25.0,75.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2019,2019B,25.0,25.0,75.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2020,2020A,22.0,22.0,66.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2020,2020B,21.0,21.0,63.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2021,2021,21.5,21.5,64.5,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2022,2022,23.0,21.5,64.5,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2023,2023,23.0,23.0,69.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas",2024,2024,23.0,23.0,69.0,3.0,No aplica,1022300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,33.0,33.0,198.0,6.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,33.0,33.0,198.0,6.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,33.0,33.0,198.0,6.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,31.0,31.0,186.0,6.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,31.0,31.0,124.0,4.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,30.0,30.0,120.0,4.0,Musa x paradisiaca,2045802,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019A,3.0,3.0,60.0,20.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2019,2019B,3.0,3.0,60.0,20.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020A,3.0,3.0,60.0,20.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2020,2020B,2.8,2.8,56.0,20.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021A,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2021,2021B,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022A,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2022,2022B,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023A,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2023,2023B,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024A,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja,2024,2024B,3.0,3.0,42.0,14.0,Brassica oleracea var. capitata,1052800,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,2.0,2.0,24.0,12.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,2.0,2.0,24.0,12.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,2.0,2.0,24.0,12.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,1.8,1.8,21.6,12.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,2.0,2.0,24.0,12.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,2.0,2.0,12.0,6.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,2.0,2.0,32.0,16.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,2.0,2.0,32.0,16.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,3.0,3.0,48.0,16.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,3.0,3.0,48.0,16.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,3.0,3.0,45.0,15.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,3.0,3.0,48.0,16.0,Lycopersicon esculentum,1052901,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2019,2019,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2020,2020,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2021,2021,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2022,2022,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2023,2023,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas,2024,2024,6.0,6.0,48.0,8.0,Solanum betaceum,2046300,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,6.0,6.0,120.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,6.0,6.0,120.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,6.0,6.0,120.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,6.0,6.0,120.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,7.0,7.0,140.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,6.0,6.0,120.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,7.0,7.0,140.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,8.0,8.0,160.0,20.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,8.0,8.0,720.0,90.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,8.0,8.0,720.0,90.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,8.0,8.0,800.0,100.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,8.0,8.0,800.0,100.0,Lycopersicon esculentum,1052902,En fresco
76,Valle del Cauca,76001,Santiago de Cali,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,16.0,16.0,208.0,13.0,Manihot esculenta,1081001,En fresco
