codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,desagregacion_cultivo,cultivo,ciclo_del_cultivo,grupo_cultivo,subgrupo,ano,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,nombre_cientifico_del_cultivo,codigo_del_cultivo,estado_fisico_del_cultivo,id_registro
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021A,26.88,26.88,309.12,11.5,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021A-76020-00401
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2021,2021B,34.5,34.5,429.52,12.45,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2021-2021B-76020-00402
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022A,19.5,14.6,173.74,11.9,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022A-76020-00403
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2022,2022B,7.05,7.05,70.5,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2022-2022B-76020-00404
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023A,17.0,17.0,170.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023A-76020-00405
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2023,2023B,6.0,6.0,48.0,8.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2023-2023B-76020-00406
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024A,10.0,10.0,100.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024A-76020-00407
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2024,2024B,5.0,5.0,40.0,8.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2024-2024B-76020-00408
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025A,5.0,5.0,50.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025A-76020-00409
76,Valle del Cauca,76020,Alcalá,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas,2025,2025B,5.0,5.0,50.0,10.0,Phaseolus vulgaris ‘habichuela’,1060600,En fresco,EVA-2025-2025B-76020-00410
76,Valle del Cauca,76020,Alcalá,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2021,2021,29.68,13.68,265.89,19.44,Citrus limon,2043603,En fresco,EVA-2021-2021-76020-00411
76,Valle del Cauca,76020,Alcalá,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2022,2022,29.68,29.68,445.2,15.0,Citrus limon,2043603,En fresco,EVA-2022-2022-76020-00412
76,Valle del Cauca,76020,Alcalá,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2023,2023,29.68,29.68,445.2,15.0,Citrus limon,2043603,En fresco,EVA-2023-2023-76020-00413
76,Valle del Cauca,76020,Alcalá,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2024,2024,79.68,29.68,445.2,15.0,Citrus limon,2043603,En fresco,EVA-2024-2024-76020-00414
76,Valle del Cauca,76020,Alcalá,Limón Tahití,Limón,Permanente,Frutales,Cítricos,2025,2025,99.68,29.68,474.88,16.0,Citrus limon,2043603,En fresco,EVA-2025-2025-76020-00415
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2019,2019,8.0,8.0,144.0,18.0,Solanum quitoense,2043700,En fresco,EVA-2019-2019-76020-00416
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2020,2020,11.0,8.0,144.0,18.0,Solanum quitoense,2043700,En fresco,EVA-2020-2020-76020-00417
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2021,2021,11.0,11.0,235.84,21.44,Solanum quitoense,2043700,En fresco,EVA-2021-2021-76020-00418
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2022,2022,15.0,11.0,110.0,10.0,Solanum quitoense,2043700,En fresco,EVA-2022-2022-76020-00419
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2024,2024,15.0,0.0,0.0,0.0,Solanum quitoense,2043700,En fresco,EVA-2024-2024-76020-00420
76,Valle del Cauca,76020,Alcalá,Lulo,Lulo,Permanente,Frutales,Solanáceas,2025,2025,17.0,15.0,112.5,7.5,Solanum quitoense,2043700,En fresco,EVA-2025-2025-76020-00421
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021A,18.0,18.0,21.6,1.2,Zea mays,1010402,Grano seco,EVA-2021-2021A-76020-00422
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,22.6,22.6,28.25,1.25,Zea mays,1010402,Grano seco,EVA-2021-2021B-76020-00423
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022A,33.5,22.6,31.64,1.4,Zea mays,1010402,Grano seco,EVA-2022-2022A-76020-00424
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,5.0,38.5,45.04,1.17,Zea mays,1010402,Grano seco,EVA-2022-2022B-76020-00425
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023A,21.5,21.5,30.1,1.4,Zea mays,1010402,Grano seco,EVA-2023-2023A-76020-00426
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2023,2023B,5.0,5.0,5.59,1.12,Zea mays,1010402,Grano seco,EVA-2023-2023B-76020-00427
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024A,10.0,7.0,7.83,1.12,Zea mays,1010402,Grano seco,EVA-2024-2024A-76020-00428
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2024,2024B,5.0,5.0,5.59,1.12,Zea mays,1010402,Grano seco,EVA-2024-2024B-76020-00429
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025A,17.0,15.0,16.78,1.12,Zea mays,1010402,Grano seco,EVA-2025-2025A-76020-00430
76,Valle del Cauca,76020,Alcalá,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales,2025,2025B,10.0,10.0,11.19,1.12,Zea mays,1010402,Grano seco,EVA-2025-2025B-76020-00431
76,Valle del Cauca,76020,Alcalá,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2021,2021B,6.44,6.44,9.02,1.4,Zea mays,1010404,Grano seco,EVA-2021-2021B-76020-00432
76,Valle del Cauca,76020,Alcalá,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales,2022,2022B,4.05,4.05,5.67,1.4,Zea mays,1010404,Grano seco,EVA-2022-2022B-76020-00433
76,Valle del Cauca,76020,Alcalá,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019A,0.5,0.5,0.75,1.5,Zea mays,1010497,En fresco,EVA-2019-2019A-76020-00434
76,Valle del Cauca,76020,Alcalá,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2019,2019B,1.0,0.8,1.2,1.5,Zea mays,1010497,En fresco,EVA-2019-2019B-76020-00435
76,Valle del Cauca,76020,Alcalá,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020A,39.4,39.4,78.8,2.0,Zea mays,1010497,En fresco,EVA-2020-2020A-76020-00436
76,Valle del Cauca,76020,Alcalá,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales,2020,2020B,23.5,23.5,47.0,2.0,Zea mays,1010497,En fresco,EVA-2020-2020B-76020-00437
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2020,2020,48.0,25.0,1000.0,40.0,Citrus reticulata,2044101,En fresco,EVA-2020-2020-76020-00438
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2021,2021,88.01,76.46,3058.58,40.0,Citrus reticulata,2044101,En fresco,EVA-2021-2021-76020-00439
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2022,2022,84.01,84.01,4032.48,48.0,Citrus reticulata,2044101,En fresco,EVA-2022-2022-76020-00440
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2023,2023,84.01,84.01,3864.46,46.0,Citrus reticulata,2044101,En fresco,EVA-2023-2023-76020-00441
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2024,2024,94.01,84.01,3864.46,46.0,Citrus reticulata,2044101,En fresco,EVA-2024-2024-76020-00442
76,Valle del Cauca,76020,Alcalá,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos,2025,2025,99.01,84.01,3360.4,40.0,Citrus reticulata,2044101,En fresco,EVA-2025-2025-76020-00443
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2019,2019,5.0,5.0,90.0,18.0,Passiflora edulis,2044500,En fresco,EVA-2019-2019-76020-00444
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2020,2020,11.0,5.0,125.0,25.0,Passiflora edulis,2044500,En fresco,EVA-2020-2020-76020-00445
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2021,2021,14.0,11.0,351.23,31.93,Passiflora edulis,2044500,En fresco,EVA-2021-2021-76020-00446
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2022,2022,20.5,20.5,574.0,28.0,Passiflora edulis,2044500,En fresco,EVA-2022-2022-76020-00447
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2023,2023,20.5,20.5,574.0,28.0,Passiflora edulis,2044500,En fresco,EVA-2023-2023-76020-00448
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2024,2024,30.5,20.5,574.0,28.0,Passiflora edulis,2044500,En fresco,EVA-2024-2024-76020-00449
76,Valle del Cauca,76020,Alcalá,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas,2025,2025,32.5,30.5,854.0,28.0,Passiflora edulis,2044500,En fresco,EVA-2025-2025-76020-00450
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2020,2020,19.99,19.99,189.71,9.49,Citrus x aurantium,2044903,En fresco,EVA-2020-2020-76020-00451
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2021,2021,329.64,287.19,11381.38,39.63,Citrus x aurantium,2044903,En fresco,EVA-2021-2021-76020-00452
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2022,2022,329.64,329.64,9889.2,30.0,Citrus x aurantium,2044903,En fresco,EVA-2022-2022-76020-00453
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2023,2023,329.64,329.64,9889.2,30.0,Citrus x aurantium,2044903,En fresco,EVA-2023-2023-76020-00454
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2024,2024,329.64,329.64,9889.2,30.0,Citrus x aurantium,2044903,En fresco,EVA-2024-2024-76020-00455
76,Valle del Cauca,76020,Alcalá,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos,2025,2025,329.64,329.64,9889.2,30.0,Citrus x aurantium,2044903,En fresco,EVA-2025-2025-76020-00456
76,Valle del Cauca,76020,Alcalá,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2019,2019,198.3,198.3,7772.0,39.19,No aplica,2049800,En fresco,EVA-2019-2019-76020-00457
76,Valle del Cauca,76020,Alcalá,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos,2020,2020,321.3,198.3,6345.6,32.0,No aplica,2049800,En fresco,EVA-2020-2020-76020-00458
76,Valle del Cauca,76020,Alcalá,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2019,2019,6.0,6.0,240.0,40.0,Carica papaya,2045399,En fresco,EVA-2019-2019-76020-00459
76,Valle del Cauca,76020,Alcalá,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales,2020,2020,2.0,2.0,80.0,40.0,Carica papaya,2045399,En fresco,EVA-2020-2020-76020-00460
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2020,2020,7.4,4.0,260.0,65.0,Carica papaya,2045301,En fresco,EVA-2020-2020-76020-00461
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2021,2021,15.7,10.1,756.59,74.91,Carica papaya,2045301,En fresco,EVA-2021-2021-76020-00462
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2022,2022,15.7,15.7,628.0,40.0,Carica papaya,2045301,En fresco,EVA-2022-2022-76020-00463
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2023,2023,25.7,15.7,628.0,40.0,Carica papaya,2045301,En fresco,EVA-2023-2023-76020-00464
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2024,2024,35.7,25.7,1028.0,40.0,Carica papaya,2045301,En fresco,EVA-2024-2024-76020-00465
76,Valle del Cauca,76020,Alcalá,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",Papaya,Permanente,Frutales,Demás frutales,2025,2025,46.7,35.7,1606.5,45.0,Carica papaya,2045301,En fresco,EVA-2025-2025-76020-00466
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,10.3,9.3,125.04,13.45,Capsicum annuum,1052500,En fresco,EVA-2019-2019A-76020-00467
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,14.4,13.7,182.7,13.34,Capsicum annuum,1052500,En fresco,EVA-2019-2019B-76020-00468
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,19.0,19.0,988.0,52.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020A-76020-00469
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,14.2,14.2,738.4,52.0,Capsicum annuum,1052500,En fresco,EVA-2020-2020B-76020-00470
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,10.5,10.5,348.5,33.19,Capsicum annuum,1052500,En fresco,EVA-2021-2021A-76020-00471
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,16.5,16.5,495.5,30.03,Capsicum annuum,1052500,En fresco,EVA-2021-2021B-76020-00472
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,6.4,4.5,103.5,23.0,Capsicum annuum,1052500,En fresco,EVA-2022-2022A-76020-00473
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,6.04,6.04,120.8,20.0,Capsicum annuum,1052500,En fresco,EVA-2022-2022B-76020-00474
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,4.4,4.4,101.2,23.0,Capsicum annuum,1052500,En fresco,EVA-2023-2023A-76020-00475
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,3.0,3.0,54.0,18.0,Capsicum annuum,1052500,En fresco,EVA-2023-2023B-76020-00476
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,5.0,5.0,115.0,23.0,Capsicum annuum,1052500,En fresco,EVA-2024-2024A-76020-00477
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,5.0,5.0,90.0,18.0,Capsicum annuum,1052500,En fresco,EVA-2024-2024B-76020-00478
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,3.0,3.0,69.0,23.0,Capsicum annuum,1052500,En fresco,EVA-2025-2025A-76020-00479
76,Valle del Cauca,76020,Alcalá,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,3.0,3.0,69.0,23.0,Capsicum annuum,1052500,En fresco,EVA-2025-2025B-76020-00480
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2020,2020,20.02,8.62,732.7,85.0,Ananas comosus,2045601,En fresco,EVA-2020-2020-76020-00481
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2021,2021,43.82,36.52,2939.86,80.5,Ananas comosus,2045601,En fresco,EVA-2021-2021-76020-00482
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2022,2022,35.82,35.82,2507.4,70.0,Ananas comosus,2045601,En fresco,EVA-2022-2022-76020-00483
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2023,2023,35.82,35.82,2435.76,68.0,Ananas comosus,2045601,En fresco,EVA-2023-2023-76020-00484
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2024,2024,47.82,35.82,2435.76,68.0,Ananas comosus,2045601,En fresco,EVA-2024-2024-76020-00485
76,Valle del Cauca,76020,Alcalá,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales,2025,2025,49.82,47.82,3347.4,70.0,Ananas comosus,2045601,En fresco,EVA-2025-2025-76020-00486
76,Valle del Cauca,76020,Alcalá,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2019,2019,47.8,47.8,2868.0,60.0,Ananas comosus,2045699,En fresco,EVA-2019-2019-76020-00487
76,Valle del Cauca,76020,Alcalá,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales,2020,2020,39.18,39.18,2350.8,60.0,Ananas comosus,2045699,En fresco,EVA-2020-2020-76020-00488
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2019,2019,1254.0,1254.0,12540.0,10.0,Musa x paradisiaca,2045802,En fresco,EVA-2019-2019-76020-00489
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2020,2020,1294.0,1254.0,12540.0,10.0,Musa x paradisiaca,2045802,En fresco,EVA-2020-2020-76020-00490
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2021,2021,1200.0,1200.0,15288.0,12.74,Musa x paradisiaca,2045802,En fresco,EVA-2021-2021-76020-00491
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2022,2022,1200.0,1200.0,12000.0,10.0,Musa x paradisiaca,2045802,En fresco,EVA-2022-2022-76020-00492
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2023,2023,1200.0,1200.0,12000.0,10.0,Musa x paradisiaca,2045802,En fresco,EVA-2023-2023-76020-00493
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2024,2024,1225.0,1200.0,12000.0,10.0,Musa x paradisiaca,2045802,En fresco,EVA-2024-2024-76020-00494
76,Valle del Cauca,76020,Alcalá,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales,2025,2025,1245.0,1225.0,13475.0,11.0,Musa x paradisiaca,2045802,En fresco,EVA-2025-2025-76020-00495
76,Valle del Cauca,76020,Alcalá,Sábila,Sábila,Permanente,"Cultivos para condimentos, bebidas medicinales y aromáticas",Medicinales,2019,2019,7.0,7.0,63.0,9.0,Aloe vera,2022800,En fresco,EVA-2019-2019-76020-00496
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019A,36.5,34.9,1047.0,30.0,Lycopersicon esculentum,1052901,En fresco,EVA-2019-2019A-76020-00497
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2019,2019B,38.7,38.0,1349.6,35.52,Lycopersicon esculentum,1052901,En fresco,EVA-2019-2019B-76020-00498
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020A,37.7,37.7,3581.5,95.0,Lycopersicon esculentum,1052901,En fresco,EVA-2020-2020A-76020-00499
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2020,2020B,33.0,33.0,3135.0,95.0,Lycopersicon esculentum,1052901,En fresco,EVA-2020-2020B-76020-00500
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021A,43.2,43.2,2308.61,53.44,Lycopersicon esculentum,1052901,En fresco,EVA-2021-2021A-76020-00501
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2021,2021B,44.03,44.03,2289.56,52.0,Lycopersicon esculentum,1052901,En fresco,EVA-2021-2021B-76020-00502
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022A,27.0,22.0,1276.0,58.0,Lycopersicon esculentum,1052901,En fresco,EVA-2022-2022A-76020-00503
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2022,2022B,16.0,16.0,848.0,53.0,Lycopersicon esculentum,1052901,En fresco,EVA-2022-2022B-76020-00504
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023A,17.2,17.2,1032.0,60.0,Lycopersicon esculentum,1052901,En fresco,EVA-2023-2023A-76020-00505
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2023,2023B,13.0,13.0,611.0,47.0,Lycopersicon esculentum,1052901,En fresco,EVA-2023-2023B-76020-00506
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024A,20.0,20.0,1200.0,60.0,Lycopersicon esculentum,1052901,En fresco,EVA-2024-2024A-76020-00507
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2024,2024B,20.0,20.0,940.0,47.0,Lycopersicon esculentum,1052901,En fresco,EVA-2024-2024B-76020-00508
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025A,20.0,20.0,1200.0,60.0,Lycopersicon esculentum,1052901,En fresco,EVA-2025-2025A-76020-00509
76,Valle del Cauca,76020,Alcalá,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto,2025,2025B,20.0,20.0,1200.0,60.0,Lycopersicon esculentum,1052901,En fresco,EVA-2025-2025B-76020-00510
76,Valle del Cauca,76020,Alcalá,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019A,10.0,10.0,300.0,30.0,Manihot esculenta,1081001,En fresco,EVA-2019-2019A-76020-00511
76,Valle del Cauca,76020,Alcalá,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos,2019,2019B,10.0,10.0,300.0,30.0,Manihot esculenta,1081001,En fresco,EVA-2019-2019B-76020-00512
