Real_t,Pred_t,Residuo_t
71.99999999999999,46.15790472485963,25.84209527514036
218.70000000000005,216.3580871664672,2.3419128335328594
30.0,95.65593292629181,-65.65593292629181
880.0000000000003,453.96260213761633,426.037397862384
160.00000000000003,76.39684823972186,83.60315176027817
3109.0,2610.7133082664204,498.2866917335796
0.0,44.72826026892223,-44.72826026892223
1260.0000000000005,404.5512925575225,855.4487074424779
12.600000000000001,54.70944989412391,-42.109449894123905
528018.0999999995,567105.6769330619,-39087.5769330624
21.000000000000004,23.836511123508533,-2.8365111235085294
12.0,23.19035170400604,-11.19035170400604
539.9999999999998,809.4511707513093,-269.4511707513095
9.23,8.08014646099465,1.1498535390053508
10.600000000000001,9.764615430839202,0.8353845691607997
60.00000000000001,31.482574312195815,28.51742568780419
15.899999999999995,14.741219641257814,1.158780358742181
32.0,23.81300814731656,8.186991852683441
60.00000000000001,35.533052238304904,24.466947761695103
5340.829999999995,6249.671329724588,-908.8413297245925
6.24,14.50360890246529,-8.26360890246529
4760.000000000003,2206.0954680755203,2553.9045319244824
63.999999999999986,64.6617586192954,-0.6617586192954121
23.999999999999996,9.026066760346293,14.973933239653704
56.00000000000001,60.45726333914383,-4.457263339143822
129.99999999999994,154.27769307850488,-24.27769307850494
180.00000000000006,193.01187797822848,-13.011877978228426
30.0,18.796276199240857,11.203723800759143
10.49,14.644022395427339,-4.154022395427338
56.999999999999986,36.91414046987122,20.085859530128765
400.00000000000006,330.2754879818722,69.72451201812788
68.00000000000001,50.629291583823615,17.3707084161764
73.5,70.91784462133745,2.5821553786625486
37.50000000000001,25.378559216087243,12.121440783912764
3012302.0,2892201.1869976115,120100.81300238846
14.0,23.02038411393883,-9.020384113938832
63.999999999999986,21.638778724846937,42.36122127515305
2035800.000000001,2013251.6639642252,22548.33603577572
174.99999999999991,125.18529541412504,49.81470458587488
60.00000000000001,50.570554696469905,9.429445303530102
20.0,18.72573363616394,1.274266363836059
17.25,15.956062153257115,1.2939378467428853
23511.99999999998,25403.49308608345,-1891.4930860834684
194.99999999999991,399.8307914648999,-204.8307914649
195.79999999999995,200.93638932883658,-5.1363893288366285
47.99999999999999,57.50328772874724,-9.503287728747246
140.00000000000003,178.68115117626346,-38.68115117626343
335.4000000000001,280.6507133803057,54.749286619694374
2999.9999999999995,2966.7981904136395,33.201809586360014
23.999999999999996,25.92276567447124,-1.9227656744712434
0.9000000000000001,1.107244534793518,-0.2072445347935179
5.59,5.549770907823283,0.040229092176716996
1344.2399999999996,1367.0026101792419,-22.7626101792423
180.00000000000006,162.1972533091361,17.802746690863955
12.0,15.147557829371465,-3.1475578293714648
213.99999999999991,143.41451097461695,70.58548902538297
199.5,227.64059715088476,-28.14059715088476
9.000000000000002,7.96320528961024,1.0367947103897617
104.99999999999997,69.04442107357332,35.955578926426654
34640.0,33637.29708885719,1002.7029111428128
100.00000000000003,94.42846709819803,5.5715329018020014
3.0,5.765079264959343,-2.7650792649593434
107.99999999999997,377.33152531960235,-269.3315253196024
207.99999999999997,172.65453984718096,35.345460152819015
116.00000000000003,111.95513441213797,4.044865587862063
4.2,4.269982664931501,-0.06998266493150052
1963.3599999999994,1915.2234885026103,48.136511497389165
387.00000000000006,529.8079646035826,-142.80796460358255
219.99999999999991,141.69343727964542,78.30656272035449
868.0000000000001,675.1716527430107,192.82834725698945
64.99999999999997,58.54917208815981,6.450827911840165
972.9000000000001,926.1547730179806,46.74522698201952
0.0,46.28681650461681,-46.28681650461681
6669.600000000004,6121.985193891478,547.614806108526
275.4000000000001,252.0418921123654,23.358107887634702
100.00000000000003,71.97075652314284,28.02924347685719
80.00000000000003,71.0038144126903,8.996185587309725
4.5,10.905621684191255,-6.405621684191255
40.00000000000001,41.04107497218619,-1.0410749721861805
6.499999999999999,8.760322561146591,-2.260322561146592
2610.4000000000005,2003.9711395309307,606.4288604690698
5.0,5.18484929619777,-0.18484929619777013
2685.0000000000005,2689.5942648492573,-4.594264849256888
96.39999999999998,107.47393365620871,-11.073933656208737
47.99999999999999,41.69136009212038,6.308639907879616
182.00000000000009,148.39198186716447,33.60801813283561
